Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
2023-11-26,Coconut Oil,1941,Cloudy,Regional Festival,2,10,10,Medium,5,Hyderabad,2150
2023-11-26,Mustard Oil,2854,Windy,Guru Nanak Jayanti,3,10,0,Medium,3,Karnal,3114
2023-11-26,Aam Papad,1822,Cloudy,Raksha Bandhan,2,5,15,Low,4,Indore,1970
2023-11-26,Mango Pickle,2813,Windy,None,0,15,5,High,4,Karnal,2863
2023-11-26,Papad,2392,Rainy,Sunday,1,10,0,High,5,Chandigarh,2587
2023-11-26,Idli Rice,2836,Windy,Raksha Bandhan,2,5,0,Medium,4,Karnal,3012
2023-11-26,Sambar Powder,1753,Rainy,Holi,3,0,10,High,4,Vijayawada,1856
2023-11-26,Aloo Bhujia,2142,Sunny,Minor Event,1,5,0,High,3,Jalandhar,2267
2023-11-26,Kaju Katli,1148,Windy,Sunday,1,10,20,High,3,Tirupati,1214
2023-11-26,Besan,2842,Sunny,Navratri,3,20,0,Medium,4,Jaipur,3210
2023-11-26,Aata (Wheat Flour),2808,Cloudy,Holi,3,20,0,High,4,Bangalore,3093
2023-11-26,Mango Juice,1443,Windy,Makar Sankranti,2,0,5,High,5,Tirupati,1579
2023-11-26,Lemon Pickle,1991,Cloudy,None,0,10,20,Medium,3,Bhopal,1944
2023-11-26,Coconut Chutney,2143,Windy,Regional Festival,2,0,5,Low,4,Meerut,2189
2023-11-26,Rasgulla,1517,Cloudy,Navratri,3,10,15,Medium,5,Jaipur,1612
2023-11-26,Gulab Jamun Mix,1996,Rainy,Regional Festival,2,5,10,Medium,5,Amritsar,2078
2023-11-26,Lassi,2658,Cloudy,Independence Day,3,0,5,Medium,3,Aurangabad,2720
2023-11-26,Bhel Puri Mix,2928,Rainy,Pongal,2,20,0,Medium,5,Karnal,3260
2023-11-26,Pav Bhaji Masala,2472,Cloudy,Eid-ul-Adha,3,5,5,Low,3,Jaipur,2677
2023-11-26,Chole Masala,2767,Sunny,Guru Nanak Jayanti,3,0,0,Medium,3,Chandigarh,2837
2023-11-26,Tamarind Paste,1966,Rainy,Baisakhi,2,10,0,High,4,Hyderabad,2112
2023-11-26,Ready-to-eat Curry Packs,1130,Cloudy,Makar Sankranti,2,5,5,Low,5,Tirupati,1168
2023-11-26,Parle-G Biscuits,1997,Cloudy,Independence Day,3,20,20,Low,4,Kochi,2324
2023-11-26,Thums Up,2963,Rainy,Onam,2,0,5,High,3,Guntur,3064
2023-11-26,Frooti,1292,Windy,Independence Day,3,20,10,Low,4,Amritsar,1540
2023-11-26,Hajmola Tablets,2686,Rainy,None,0,20,0,High,3,Bangalore,2918
2023-11-26,Haldiram's Namkeen,2863,Sunny,Christmas,3,0,0,Low,4,Hyderabad,3104
2023-11-26,Chyawanprash,2772,Rainy,Diwali,3,20,5,High,3,Chandigarh,3089
2023-12-03,Basmati Rice,2598,Windy,Minor Event,1,0,20,Low,4,Chandigarh,2498
2023-12-03,Turmeric Powder,2591,Sunny,Regional Festival,2,5,10,High,5,Vizag ,2663
2023-12-03,Red Chilli Powder,1512,Sunny,Navratri,3,5,5,High,4,Jaipur,1771
2023-12-03,Cumin Seeds,2207,Cloudy,Baisakhi,2,0,5,Low,4,Guntur,2248
2023-12-03,Coriander Powder,1957,Rainy,Onam,2,15,0,Low,3,Sangli,2147
2023-12-03,Garam Masala,1348,Sunny,Holi,3,15,20,Medium,3,Kochi,1586
2023-12-03,Toor Dal,2798,Cloudy,Navratri,3,20,0,Medium,4,Bhopal,3063
2023-12-03,Chana Dal,1128,Windy,Republic Day,3,15,20,High,4,Lucknow,1394
2023-12-03,Urad Dal,1614,Rainy,Minor Event,1,0,10,Low,3,Amritsar,1534
2023-12-03,Moong Dal,2524,Cloudy,None,0,15,15,Low,3,Ludhiana,2572
2023-12-03,Jaggery,2033,Rainy,Durga Puja,3,15,20,Low,3,Bangalore,2278
2023-12-03,Ghee,1094,Cloudy,Guru Nanak Jayanti,3,5,5,Low,3,Meerut,1359
2023-12-03,Paneer,1367,Cloudy,Navratri,3,0,0,High,5,Karnal,1467
2023-12-03,Coconut Oil,2771,Rainy,Raksha Bandhan,2,15,15,Medium,5,Aurangabad,2849
2023-12-03,Mustard Oil,1633,Cloudy,Navratri,3,10,0,High,4,Jaipur,1899
2023-12-03,Aam Papad,2906,Cloudy,Raksha Bandhan,2,5,0,High,4,Jaipur,3102
2023-12-03,Mango Pickle,1427,Windy,Diwali,3,10,10,Medium,5,Kochi,1624
2023-12-03,Papad,1135,Windy,Republic Day,3,15,20,Low,4,Vizag ,1256
2023-12-03,Idli Rice,2724,Rainy,Navratri,3,20,20,High,5,Jaipur,2947
2023-12-03,Sambar Powder,2537,Rainy,Baisakhi,2,5,0,High,3,Chandigarh,2608
2023-12-03,Aloo Bhujia,2789,Rainy,Minor Event,1,15,10,High,4,Indore,3019
2023-12-03,Kaju Katli,2138,Windy,Baisakhi,2,5,15,Low,5,Amritsar,2204
2023-12-03,Besan,1632,Rainy,Regional Festival,2,5,10,High,3,Amritsar,1655
2023-12-03,Aata (Wheat Flour),1113,Rainy,Holi,3,0,0,High,5,Chandigarh,1323
2023-12-03,Mango Juice,1096,Sunny,Eid-ul-Adha,3,0,5,High,5,Chandigarh,1267
2023-12-03,Lemon Pickle,2311,Cloudy,Regional Festival,2,15,5,High,4,Jaipur,2573
2023-12-03,Coconut Chutney,2288,Windy,Minor Event,1,5,10,Low,5,Jalandhar,2437
2023-12-03,Rasgulla,2242,Cloudy,None,0,0,0,Low,5,Meerut,2162
2023-12-03,Gulab Jamun Mix,2497,Sunny,Raksha Bandhan,2,20,15,Low,3,Chandigarh,2811
2023-12-03,Lassi,1161,Rainy,Christmas,3,0,20,High,5,Vizag ,1231
2023-12-03,Bhel Puri Mix,1539,Cloudy,Sunday,1,0,15,Low,3,Meerut,1513
2023-12-03,Pav Bhaji Masala,1816,Windy,Minor Event,1,0,5,High,5,Vizag ,1893
2023-12-03,Chole Masala,1452,Windy,Republic Day,3,20,15,High,3,Jaipur,1753
2023-12-03,Tamarind Paste,1576,Cloudy,Onam,2,20,0,High,5,Lucknow,1834
2023-12-03,Ready-to-eat Curry Packs,2604,Cloudy,Independence Day,3,15,10,High,4,Tirupati,2900
2023-12-03,Parle-G Biscuits,2739,Rainy,Diwali,3,15,15,High,5,Karnal,2899
2023-12-03,Thums Up,1048,Cloudy,Guru Nanak Jayanti,3,10,10,Medium,3,Kochi,1293
2023-12-03,Frooti,2750,Sunny,Christmas,3,0,5,Low,3,Ludhiana,2900
2023-12-03,Hajmola Tablets,2752,Windy,Regional Festival,2,5,20,Low,4,Karnal,2876
2023-12-03,Haldiram's Namkeen,1740,Windy,Baisakhi,2,15,5,Medium,4,Bhopal,1930
2023-12-03,Chyawanprash,1985,Cloudy,Independence Day,3,20,0,High,3,Kochi,2235
2023-12-10,Basmati Rice,1421,Windy,Diwali,3,5,15,Medium,5,Meerut,1595
2023-12-10,Turmeric Powder,1142,Sunny,Makar Sankranti,2,10,15,Medium,3,Kochi,1228
2023-12-10,Red Chilli Powder,2463,Cloudy,Raksha Bandhan,2,20,10,Low,5,Tirupati,2771
2023-12-10,Cumin Seeds,2955,Cloudy,Regional Festival,2,5,0,High,5,Bangalore,3080
2023-12-10,Coriander Powder,1296,Rainy,Makar Sankranti,2,0,10,Medium,3,Vizag ,1368
2023-12-10,Garam Masala,2399,Cloudy,Minor Event,1,5,5,Medium,5,Meerut,2531
2023-12-10,Toor Dal,1737,Rainy,Diwali,3,5,10,Medium,4,Aurangabad,1842
2023-12-10,Chana Dal,2003,Cloudy,Durga Puja,3,0,20,Medium,5,Vizag ,2123
2023-12-10,Urad Dal,1949,Cloudy,Regional Festival,2,15,20,High,4,Karnal,2014
2023-12-10,Moong Dal,2693,Rainy,Christmas,3,20,10,Medium,5,Meerut,3057
2023-12-10,Jaggery,1694,Rainy,Navratri,3,20,5,Low,5,Hyderabad,1922
2023-12-10,Ghee,2004,Cloudy,Baisakhi,2,10,10,Low,5,Amritsar,2199
2023-12-10,Paneer,1684,Rainy,Baisakhi,2,0,15,Low,3,Kochi,1682
2023-12-10,Coconut Oil,1871,Cloudy,Gudi Padwa,2,15,20,Low,3,Rajahmundry,2093
2023-12-10,Mustard Oil,2013,Windy,Durga Puja,3,20,10,Low,4,Meerut,2336
2023-12-10,Aam Papad,2676,Cloudy,Diwali,3,20,20,Low,3,Guntur,2845
2023-12-10,Mango Pickle,1979,Windy,Republic Day,3,20,10,High,3,Indore,2204
2023-12-10,Papad,1861,Rainy,Diwali,3,0,20,High,5,Jaipur,1893
2023-12-10,Idli Rice,1697,Cloudy,None,0,10,10,Medium,4,Aurangabad,1828
2023-12-10,Sambar Powder,1287,Sunny,Baisakhi,2,0,10,Low,5,Chandigarh,1331
2023-12-10,Aloo Bhujia,2588,Rainy,Gudi Padwa,2,20,10,High,4,Jalandhar,2916
2023-12-10,Kaju Katli,1242,Windy,Republic Day,3,15,15,Medium,5,Chandigarh,1462
2023-12-10,Besan,2607,Windy,Navratri,3,10,20,High,3,Chandigarh,2835
2023-12-10,Aata (Wheat Flour),1111,Rainy,Makar Sankranti,2,5,5,Low,5,Jaipur,1183
2023-12-10,Mango Juice,1008,Rainy,None,0,10,10,Medium,4,Rajahmundry,1008
2023-12-10,Lemon Pickle,2154,Sunny,None,0,15,15,High,5,Sangli,2222
2023-12-10,Coconut Chutney,2011,Cloudy,Pongal,2,0,20,Medium,3,Indore,1931
2023-12-10,Rasgulla,1264,Windy,Republic Day,3,15,15,Medium,4,Hyderabad,1536
2023-12-10,Gulab Jamun Mix,2092,Windy,Pongal,2,15,0,Medium,3,Bangalore,2278
2023-12-10,Lassi,2771,Rainy,Minor Event,1,5,10,Low,5,Guntur,2757
2023-12-10,Bhel Puri Mix,2577,Rainy,Regional Festival,2,20,0,Low,4,Jaipur,2778
2023-12-10,Pav Bhaji Masala,1919,Windy,Navratri,3,0,20,High,3,Bhopal,2046
2023-12-10,Chole Masala,2972,Sunny,Minor Event,1,5,15,Low,5,Tirupati,3057
2023-12-10,Tamarind Paste,1734,Rainy,Makar Sankranti,2,10,15,High,3,Vizag ,1768
2023-12-10,Ready-to-eat Curry Packs,1391,Windy,Sunday,1,10,10,Medium,5,Meerut,1515
2023-12-10,Parle-G Biscuits,2897,Sunny,Durga Puja,3,20,10,Low,3,Karnal,3216
2023-12-10,Thums Up,1523,Rainy,Sunday,1,0,20,Medium,4,Sangli,1407
2023-12-10,Frooti,2852,Windy,Navratri,3,20,20,Medium,4,Guntur,3164
2023-12-10,Hajmola Tablets,2557,Rainy,Regional Festival,2,20,0,Medium,5,Rajahmundry,2911
2023-12-10,Haldiram's Namkeen,1763,Rainy,Eid-ul-Adha,3,10,15,Medium,4,Lucknow,1846
2023-12-10,Chyawanprash,1786,Windy,Republic Day,3,20,15,Medium,5,Aurangabad,1976
2023-12-17,Basmati Rice,2954,Cloudy,Minor Event,1,0,5,Medium,4,Karnal,2921
2023-12-17,Turmeric Powder,2326,Rainy,Minor Event,1,10,10,Medium,4,Tirupati,2467
2023-12-17,Red Chilli Powder,1762,Cloudy,Baisakhi,2,20,5,Medium,3,Hyderabad,1987
2023-12-17,Cumin Seeds,2576,Windy,Baisakhi,2,5,15,Low,3,Sangli,2619
2023-12-17,Coriander Powder,2652,Windy,Onam,2,0,0,High,5,Bhopal,2846
2023-12-17,Garam Masala,1927,Sunny,Pongal,2,5,10,High,5,Tirupati,2031
2023-12-17,Toor Dal,1234,Cloudy,Holi,3,5,20,High,3,Vijayawada,1388
2023-12-17,Chana Dal,2680,Cloudy,Navratri,3,20,0,Medium,3,Hyderabad,3039
2023-12-17,Urad Dal,1216,Cloudy,Minor Event,1,15,0,High,5,Jaipur,1426
2023-12-17,Moong Dal,1307,Windy,Raksha Bandhan,2,20,20,Low,3,Amritsar,1548
2023-12-17,Jaggery,1732,Cloudy,Minor Event,1,0,20,High,3,Indore,1650
2023-12-17,Ghee,1656,Windy,Holi,3,15,15,Low,5,Vizag ,1907
2023-12-17,Paneer,1021,Rainy,Regional Festival,2,0,10,High,3,Aurangabad,1136
2023-12-17,Coconut Oil,1662,Sunny,Makar Sankranti,2,5,5,Low,4,Karnal,1806
2023-12-17,Mustard Oil,1398,Sunny,Durga Puja,3,15,20,Low,3,Meerut,1514
2023-12-17,Aam Papad,2285,Rainy,Navratri,3,10,10,Medium,4,Vijayawada,2493
2023-12-17,Mango Pickle,2664,Cloudy,Diwali,3,0,20,High,4,Sangli,2754
2023-12-17,Papad,2120,Rainy,Regional Festival,2,15,10,Medium,3,Karnal,2236
2023-12-17,Idli Rice,1122,Cloudy,Diwali,3,5,10,Low,4,Ludhiana,1225
2023-12-17,Sambar Powder,1675,Sunny,Minor Event,1,20,5,High,5,Guntur,1988
2023-12-17,Aloo Bhujia,1378,Rainy,Independence Day,3,20,15,Low,4,Chandigarh,1690
2023-12-17,Kaju Katli,2195,Sunny,Navratri,3,15,15,Low,5,Rajahmundry,2505
2023-12-17,Besan,2490,Windy,Christmas,3,15,5,High,3,Tirupati,2782
2023-12-17,Aata (Wheat Flour),1785,Rainy,Eid-ul-Adha,3,15,10,High,4,Ludhiana,2089
2023-12-17,Mango Juice,1178,Sunny,Pongal,2,0,10,Low,5,Vijayawada,1175
2023-12-17,Lemon Pickle,1250,Sunny,None,0,20,5,Medium,3,Indore,1331
2023-12-17,Coconut Chutney,2681,Rainy,Eid-ul-Fitr,3,10,10,Low,5,Sangli,2930
2023-12-17,Rasgulla,2556,Rainy,Minor Event,1,15,20,Low,5,Vijayawada,2686
2023-12-17,Gulab Jamun Mix,1475,Rainy,Republic Day,3,0,0,Low,4,Lucknow,1568
2023-12-17,Lassi,2057,Rainy,None,0,15,15,Low,5,Karnal,2111
2023-12-17,Bhel Puri Mix,1272,Windy,Sunday,1,0,15,Low,4,Bhopal,1204
2023-12-17,Pav Bhaji Masala,2481,Sunny,Sunday,1,10,0,High,3,Jaipur,2585
2023-12-17,Chole Masala,1206,Windy,Makar Sankranti,2,15,5,Low,5,Guntur,1510
2023-12-17,Tamarind Paste,2560,Sunny,Diwali,3,5,0,High,3,Jaipur,2715
2023-12-17,Ready-to-eat Curry Packs,1495,Sunny,Minor Event,1,15,0,Low,4,Jaipur,1604
2023-12-17,Parle-G Biscuits,1618,Cloudy,Raksha Bandhan,2,10,15,High,5,Jalandhar,1680
2023-12-17,Thums Up,1449,Rainy,Baisakhi,2,20,20,Medium,3,Guntur,1610
2023-12-17,Frooti,1819,Windy,Navratri,3,10,15,High,5,Kochi,1917
2023-12-17,Hajmola Tablets,2591,Sunny,Navratri,3,15,5,High,4,Sangli,2824
2023-12-17,Haldiram's Namkeen,2582,Cloudy,Eid-ul-Adha,3,5,20,Medium,3,Chandigarh,2702
2023-12-17,Chyawanprash,2057,Windy,Baisakhi,2,15,0,High,3,Guntur,2330
2023-12-24,Basmati Rice,2503,Sunny,Minor Event,1,10,20,Medium,4,Ludhiana,2473
2023-12-24,Turmeric Powder,2321,Windy,Guru Nanak Jayanti,3,10,5,High,3,Kochi,2596
2023-12-24,Red Chilli Powder,2025,Cloudy,Republic Day,3,20,20,Medium,4,Vizag ,2293
2023-12-24,Cumin Seeds,1476,Cloudy,Regional Festival,2,0,0,Low,4,Bangalore,1617
2023-12-24,Coriander Powder,2136,Windy,Gudi Padwa,2,0,20,Low,5,Rajahmundry,2065
2023-12-24,Garam Masala,2430,Rainy,Durga Puja,3,10,0,High,4,Aurangabad,2759
2023-12-24,Toor Dal,1013,Sunny,Baisakhi,2,15,15,High,4,Aurangabad,1178
2023-12-24,Chana Dal,2687,Rainy,None,0,15,0,Medium,5,Lucknow,2740
2023-12-24,Urad Dal,1445,Sunny,Republic Day,3,5,10,Medium,4,Bhopal,1680
2023-12-24,Moong Dal,2055,Rainy,Eid-ul-Fitr,3,0,5,Low,5,Rajahmundry,2260
2023-12-24,Jaggery,1274,Windy,Gudi Padwa,2,15,20,Low,3,Bangalore,1371
2023-12-24,Ghee,1621,Windy,Diwali,3,5,5,High,5,Vizag ,1715
2023-12-24,Paneer,2856,Rainy,Eid-ul-Adha,3,5,5,Medium,5,Tirupati,2985
2023-12-24,Coconut Oil,2936,Sunny,None,0,0,0,High,5,Jaipur,2934
2023-12-24,Mustard Oil,2971,Sunny,Durga Puja,3,5,0,High,5,Rajahmundry,3079
2023-12-24,Aam Papad,1465,Windy,Diwali,3,15,0,High,3,Indore,1830
2023-12-24,Mango Pickle,1487,Windy,Navratri,3,20,5,Low,5,Jaipur,1834
2023-12-24,Papad,2658,Cloudy,Holi,3,15,15,High,5,Bangalore,2818
2023-12-24,Idli Rice,2428,Cloudy,Onam,2,5,20,Low,4,Jalandhar,2523
2023-12-24,Sambar Powder,1976,Rainy,Christmas,3,10,15,Low,3,Meerut,2170
2023-12-24,Aloo Bhujia,1033,Windy,Makar Sankranti,2,15,20,High,5,Sangli,1084
2023-12-24,Kaju Katli,2369,Rainy,Minor Event,1,15,15,Medium,5,Jaipur,2485
2023-12-24,Besan,2585,Cloudy,Onam,2,20,10,Medium,5,Meerut,2827
2023-12-24,Aata (Wheat Flour),2196,Sunny,Navratri,3,15,20,High,5,Guntur,2484
2023-12-24,Mango Juice,2729,Sunny,Gudi Padwa,2,20,10,Low,4,Aurangabad,2962
2023-12-24,Lemon Pickle,2836,Sunny,Pongal,2,0,10,High,5,Meerut,2862
2023-12-24,Coconut Chutney,2303,Sunny,Navratri,3,20,5,High,4,Sangli,2592
2023-12-24,Rasgulla,1679,Cloudy,Gudi Padwa,2,15,0,Medium,4,Rajahmundry,1979
2023-12-24,Gulab Jamun Mix,2352,Rainy,Regional Festival,2,5,10,Medium,5,Bangalore,2398
2023-12-24,Lassi,2175,Cloudy,Regional Festival,2,15,5,High,4,Sangli,2322
2023-12-24,Bhel Puri Mix,1224,Rainy,Minor Event,1,5,5,Low,5,Kochi,1266
2023-12-24,Pav Bhaji Masala,2164,Rainy,Gudi Padwa,2,10,10,Low,5,Guntur,2278
2023-12-24,Chole Masala,1511,Rainy,Onam,2,10,15,Medium,4,Guntur,1656
2023-12-24,Tamarind Paste,2758,Sunny,Baisakhi,2,10,15,Low,3,Rajahmundry,2820
2023-12-24,Ready-to-eat Curry Packs,1051,Cloudy,Makar Sankranti,2,10,5,Medium,4,Jaipur,1140
2023-12-24,Parle-G Biscuits,2471,Sunny,Onam,2,10,5,Low,3,Bhopal,2654
2023-12-24,Thums Up,1477,Cloudy,Sunday,1,15,5,Low,4,Meerut,1670
2023-12-24,Frooti,1951,Sunny,Holi,3,20,0,Medium,3,Karnal,2254
2023-12-24,Hajmola Tablets,1317,Rainy,Holi,3,20,20,Medium,4,Chandigarh,1488
2023-12-24,Haldiram's Namkeen,2244,Sunny,Minor Event,1,5,20,Low,3,Jalandhar,2197
2023-12-24,Chyawanprash,1447,Rainy,Christmas,3,10,10,Low,4,Sangli,1718
2023-12-31,Basmati Rice,2730,Sunny,Onam,2,15,5,Low,5,Guntur,2891
2023-12-31,Turmeric Powder,2006,Rainy,Guru Nanak Jayanti,3,15,0,High,4,Sangli,2308
2023-12-31,Red Chilli Powder,2112,Windy,Eid-ul-Fitr,3,20,15,Medium,5,Vijayawada,2423
2023-12-31,Cumin Seeds,1691,Windy,Eid-ul-Adha,3,5,5,Medium,5,Jalandhar,1806
2023-12-31,Coriander Powder,1137,Cloudy,Sunday,1,0,15,Low,4,Vijayawada,1149
2023-12-31,Garam Masala,1395,Windy,Holi,3,0,15,High,4,Jalandhar,1515
2023-12-31,Toor Dal,1986,Cloudy,Sunday,1,5,5,Medium,3,Vizag ,2130
2023-12-31,Chana Dal,2712,Windy,Guru Nanak Jayanti,3,0,20,Medium,5,Aurangabad,2850
2023-12-31,Urad Dal,1230,Cloudy,Navratri,3,0,5,Low,5,Vijayawada,1436
2023-12-31,Moong Dal,1366,Windy,Guru Nanak Jayanti,3,10,15,High,5,Rajahmundry,1522
2023-12-31,Jaggery,1263,Cloudy,Eid-ul-Adha,3,15,5,High,3,Guntur,1547
2023-12-31,Ghee,2794,Rainy,Minor Event,1,5,0,High,4,Vijayawada,2892
2023-12-31,Paneer,2838,Rainy,Pongal,2,15,15,Medium,3,Vijayawada,3000
2023-12-31,Coconut Oil,1796,Rainy,Eid-ul-Fitr,3,5,5,Low,4,Bangalore,2036
2023-12-31,Mustard Oil,2037,Sunny,Durga Puja,3,20,15,Medium,3,Ludhiana,2347
2023-12-31,Aam Papad,2265,Sunny,Baisakhi,2,10,0,Medium,4,Rajahmundry,2415
2023-12-31,Mango Pickle,2334,Rainy,Navratri,3,5,0,Low,3,Indore,2552
2023-12-31,Papad,1112,Cloudy,Pongal,2,0,0,Medium,4,Rajahmundry,1300
2023-12-31,Idli Rice,2244,Rainy,Navratri,3,15,15,Medium,4,Rajahmundry,2539
2023-12-31,Sambar Powder,2369,Sunny,Onam,2,20,15,Low,4,Bhopal,2613
2023-12-31,Aloo Bhujia,1553,Cloudy,Republic Day,3,0,20,Medium,3,Vijayawada,1543
2023-12-31,Kaju Katli,2274,Sunny,Independence Day,3,5,10,Medium,5,Karnal,2364
2023-12-31,Besan,2728,Cloudy,Minor Event,1,20,10,Medium,3,Bangalore,2949
2023-12-31,Aata (Wheat Flour),2220,Windy,Onam,2,20,0,Medium,4,Ludhiana,2517
2023-12-31,Mango Juice,2292,Sunny,Christmas,3,0,0,Medium,5,Karnal,2360
2023-12-31,Lemon Pickle,1065,Windy,Guru Nanak Jayanti,3,15,5,Medium,4,Aurangabad,1330
2023-12-31,Coconut Chutney,2809,Sunny,Baisakhi,2,0,15,Low,5,Vizag ,2789
2023-12-31,Rasgulla,1539,Windy,Makar Sankranti,2,10,5,Low,3,Karnal,1663
2023-12-31,Gulab Jamun Mix,1999,Windy,Independence Day,3,20,20,Medium,4,Aurangabad,2324
2023-12-31,Lassi,2287,Rainy,Independence Day,3,5,0,Medium,3,Ludhiana,2572
2023-12-31,Bhel Puri Mix,2328,Sunny,Guru Nanak Jayanti,3,5,20,High,3,Meerut,2391
2023-12-31,Pav Bhaji Masala,1140,Cloudy,Pongal,2,5,10,Low,5,Aurangabad,1191
2023-12-31,Chole Masala,1392,Cloudy,Sunday,1,5,0,Low,5,Rajahmundry,1465
2023-12-31,Tamarind Paste,2038,Cloudy,Minor Event,1,0,5,High,5,Sangli,1990
2023-12-31,Ready-to-eat Curry Packs,2838,Windy,None,0,5,15,Low,4,Bhopal,2793
2023-12-31,Parle-G Biscuits,1749,Cloudy,Eid-ul-Adha,3,10,0,Low,4,Hyderabad,2062
2023-12-31,Thums Up,1244,Sunny,None,0,20,20,Medium,3,Chandigarh,1366
2023-12-31,Frooti,2739,Cloudy,Republic Day,3,10,20,High,3,Chandigarh,2857
2023-12-31,Hajmola Tablets,1265,Rainy,Independence Day,3,10,10,Medium,3,Aurangabad,1505
2023-12-31,Haldiram's Namkeen,1974,Cloudy,Baisakhi,2,0,5,Medium,3,Kochi,2025
2023-12-31,Chyawanprash,2941,Sunny,Navratri,3,0,20,High,4,Indore,3048
